File,Title,Year
locademia-de-policia-6-1080p-latino-ingles-mega.txt,Otros Titulos: Police Academy 6: City Under Seige  |  Loca academia de policía 6: Ciudad sitiada, 1989
locademia-de-policia-7-1080p-latino-ingles-mega.txt,Otros Titulos: Police Academy: Mission to Moscow  |  Loca Academia de Policía 7: Misión en Moscú, 1994
locamente-millonarios-1080p-latino-ingles-mega.txt,Titulo Original: Crazy Rich Asians,2018
locke-and-key-temporada-1-720p-latino-ingles-mega.txt,Titulo original: Locke & Key,
locke-and-key-temporada-2-1080p-latino-ingles-mega.txt,Titulo original: Locke & Key,
loco-por-mary-1080p-latino-ingles-mega.txt,Otros Titulos: There’s Something About Mary  |  Algo pasa con Mary,1998
loco-y-estupido-amor-1080p-latino-ingles-mega.txt,Titulo Original: Crazy Stupid Love,2011
locos-de-ira-1080p-latino-ingles-mega.txt,Otros Titulos: Anger Management   |  Ejecutivo agresivo,2003
locos-dementes-1080p-latino-ingles-mega.txt,,2016
locos-las-nueces-1080p-latino-ingles-mega.txt,Otros Titulos: Operación Cacahuete  |  The Nut Job,2014
locos-por-las-nueces-2-1080p-latino-ingles-mega.txt,Otros Titulos: Operación Cacahuete 2. Misión: Salvar el parque  |  The Nut Job 2: Nutty by Nature,2017
locura-de-amor-en-las-vegas-1080p-latino-ingles-mega.txt,Otros Titulos: What Happens In Vegas  |  Algo pasa en Las Vegas,2008
locura-de-verano-1080p-latino-ingles-mega.txt,Titulo Original: American Graffiti,1973
locuras-en-el-bosque-dvd-rip-latino-mega.txt,Otros Titulos: Furry Vengeance | Peluda venganza | En pata de guerra,2010
logan-1080p-latino-ingles-mega.txt,Otros Titulos: Wolverine: Weapon X,2017
logan-noir-1080p-latino-ingles-mega.txt,Otros Titulos: Wolverine: Weapon X,2017
loki-temporada-1-1080p-latino-ingles-mega.txt,,2021
lolita-1080p-latino-ingles-mega.txt,Titulo Original: Lolita,1962
londres-bajo-fuego-1080p-latino-ingles-mega.txt,,2016
looney-tunes-nuevo-accion-1080p-latino-ingles-mega.txt,Titulo Original: Looney Tunes: Back in Action,2003
los-300-heroes-1080p-latino-ingles-mega.txt,Otros Titulos: El león de Esparta  |  The 300 Spartans, 1962
los-33-1080p-latino-ingles-mega.txt,,2015
los-4-fantasticos-2005-1080p-latino-ingles-mega.txt,,2005
los-4-fantasticos-2015-1080p-latino-ingles-mega.txt,,2015
los-4-fantasticos-y-silver-surfer-1080p-latino-ingles-mega.txt,,2007
los-aeronautas-1080p-latino-ingles-mega.txt,Titulo Original: The Aeronauts,2019
los-agentes-del-destino-1080p-latino-ingles-mega.txt,Otros Titulos: The Adjustment Bureau  |  Destino oculto,2011
los-amos-dogtown-1080p-latino-ingles-mega.txt,Titulo Original: The Lords of Dogtown,2005
los-angeles-de-charlie-1080p-latino-ingles-mega.txt,Titulo Original: Charlie’s Angels,2000
los-angeles-de-charlie-2019-1080p-latino-ingles-mega.txt,Titulo Original: Charlie’s Angels,2019
los-angeles-de-charlie-al-limite-1080p-latino-ingles-mega.txt,Titulo Original: Charlie’s Angels: Full Throttle,2003
los-archivos-del-pentagono-1080p-latino-ingles-mega.txt,Titulo Original: The Post,2017
los-aristogatos-1080p-latino-ingles-mega.txt,Titulo Original: The Aristocats,1970
los-blancos-no-saben-saltar-1080p-latino-ingles-mega.txt,Otros Titulos: White Men Can’t Jump  |  Los blancos no la saben meter,1992
los-burdeles-de-paprika-1080p-italiano-subtitulado-mega.txt,Titulo Original: Paprika, 1991
los-caballeros-1080p-latino-ingles-mega.txt,Otros Titulos: The Gentlemen. Los señores de la mafia,2020
los-caballeros-de-la-mesa-cuadrada-1080p-castellano-ingles-mega.txt,Titulo Original: Monty Python and the Holy Grail,1975
los-caballeros-del-zodiaco-1986-2015-1080p-latino-castellano-japones-mega.txt,,
los-caballeros-del-zodiaco-la-leyenda-del-santuario-1080p-latino-ingles-mega.txt,,2014
los-caballeros-del-zodiaco-peliculas-1987-2004-1080p-latino-japones-mega.txt,,
los-caballeros-las-prefieren-rubias-1080p-latino-ingles-mega.txt,Titulo Original: Gentlemen Prefer Blondes, 1953
los-campeones-1080p-latino-ingles-mega.txt,Otros Titulos: The Mighty Ducks  |  Somos los mejores,1992
los-campeones-2-1080p-latino-ingles-mega.txt,Otros Titulos: D2: The Mighty Ducks  |  Vuelven los mejores,1994
los-campeones-3-1080p-latino-ingles-mega.txt,Otros Titulos: D3: The Mighty Ducks  |  El regreso de los mejores,1996
los-canones-de-navarone-1080p-latino-ingles-mega.txt,Titulo Original: The Guns of Navarone, 1961
los-chicos-de-la-banda-1080p-latino-ingles-mega.txt,Titulo Original: The Boys in the Band,2020
los-colegas-del-barrio-1080p-latino-ingles-mega.txt,Otros Titulos: Boyz N the Hood  |  Los Colegas Del Barrio,1991
los-condenados-2-1080p-latino-ingles-mega.txt,,2015
los-condenados-la-isla-de-los-condenados-1080p-latino-mega.txt,Titulo Original: The Condemned,2007
los-coneheads-1080p-latino-ingles-mega.txt,Otros Titulos: Coneheads  |  Los caraconos,1993
los-contrabandistas-de-moonfleet-1080p-castellano-ingles-mega.txt,Titulo Original: Moonfleet,1955
los-corazones-laten-fuerte-1080p-latino-ingles-mega.txt,Otros Titulos: Hearts Beat Loud  |  Sonidos del Corazón,2018
los-coristas-1080p-latino-frances-mega.txt,Otros Titulos: Les Choristes  |  Los chicos del coro,2004
los-croods-2-una-nueva-era-1080p-latino-ingles-mega.txt,Titulo Original: The Croods: A New Age,2020
los-croods-una-aventura-prehistorica-1080p-latino-ingles-mega.txt,Titulo Original: The Croods,2013
los-dias-que-no-estuve-1080p-latino.txt,Titulo Original: Los días que no estuve,2021
los-diez-mandamientos-1080p-latino-ingles-mega.txt,Otros Titulos: The Ten Commandments | Los 10 mandamientos,1956
los-dioses-deben-estar-locos-1080p-latino.txt,Titulo Original: The Gods Must Be Crazy, 1980
los-dioses-deben-estar-locos-2-1080p-latino.txt,Titulo Original: The Gods Must Be Crazy II, 1988
los-dos-papas-1080p-latino-ingles-mega.txt,Titulo Original: The Two Popes,2019
los-elfkins-1080p-latino.txt,Titulo Original: Die Heinzels – Rückkehr der Heinzelmännchen,2020
los-enviados-temporada-1-1080p-latino-mega.txt,,2021
los-extranos-1080p-latino-ingles-mega.txt,Titulo Original: The Strangers,2008
los-extranos-caceria-nocturna-1080p-latino-ingles-mega.txt,Otros Titulos: The Strangers: Prey at Night  |  Los extraños 2,2018
los-fantasmas-atacan-al-jefe-1080p-latino-ingles-mega.txt,, 1988
los-fantasmas-de-mis-exnovias-1080p-latino-ingles-mega.txt,Titulo Original: The Ghosts of Girlfriends Past,2009
los-goonies-1080p-latino-ingles-mega.txt,Titulo Original: The Goonies, 1985
los-gritos-del-silencio-1080p-latino.txt,Titulo Original: The Killing Fields, 1984
los-guerreros-1080p-latino-ingles-mega.txt,Titulo Original: The Warriors  |  Los amos de la noche, 1979
los-hambrientos-1080p-latino-frances-mega.txt,Titulo Original: Les affamés  |  Ravenous,2017
los-hermanos-caradura-1080p-latino-ingles-mega.txt,Otros Titulos: The Blues Brothers  |  Granujas a todo ritmo, 1980
los-hermanos-caradura-2000-1080p-latino-ingles-mega.txt,Titulo Original: Blues Brothers 2000, 1998
los-hermanos-santana-1080p-latino-ingles-mega.txt,Titulo Original: Santana,2020
los-hermanos-willoughby-1080p-latino-ingles-mega.txt,Titulo Original: The Willoughbys,2020
los-hijos-la-calle-1080p-latino-castellano-ingles-mega.txt,Titulo Original: Sleepers, 1996
los-hombres-libres-jones-1080p-latino-ingles-mega.txt,,2016
los-huerfanos-1080p-latino.txt,Titulo Original: Pengabdi Setan (Satan’s Slaves),2017
los-imperdonables-1080p-latino-ingles-mega.txt,Otros Titulos: Unforgiven  |  Sin perdón,1992
los-imprevistos-del-amor-1080p-latino-ingles-mega.txt,"Titulo Original: Love, Rosie",2014
los-inadaptados-1080p-latino-ingles-mega.txt,Otros Titulos: The Misfits  |  Vidas rebeldes, 1961
los-inconquistables-1080p-castellano-ingles-mega.txt,Titulo Original: Unconquered,1947
los-increibles-1080p-latino-ingles-mega.txt,,2004
los-increibles-2-1080p-latino-ingles-mega.txt,Titulo Original: The Incredibles 2,2018
los-indestructibles-1080p-latino-ingles-mega-2.txt,,2012
los-indestructibles-1080p-latino-ingles-mega.txt,,2010
los-indestructibles-3-1080p-latino-ingles-mega.txt,,2014
los-inmortales-1080p-latino-ingles-mega.txt,Titulo Original: Highlander, 1986
los-inmortales-2-desafio-1080p-latino-ingles-mega.txt,Titulo Original: Highlander II: The Quickening, 1991
los-inquilinos-1080p-latino-ingles-mega.txt,Titulo Original: The Lodgers,2017
los-intocables-1080p-latino-ingles-mega.txt,Otros Titulos: The Untouchables  |  Los intocables de Eliot Ness, 1987
los-intrusos-1080p-latino-ingles-mega.txt,Titulo Original: The Owners,2020
los-jovenes-titanes-mision-tokio-1080p-latino-ingles-mega.txt,Titulo Original: Teen Titans: Trouble in Tokyo,2007
los-juegos-del-hambre-1080p-latino-ingles-mega.txt,,2012
los-juegos-del-hambre-en-llamas-1080p-latino-ingles-mega.txt,,2013
los-juegos-del-hambre-sinsajo-parte-1-1080p-latino-ingles-mega.txt,,2014
los-juegos-del-hambre-sinsajo-parte-2-1080p-latino-ingles-mega.txt,,2015
los-locos-addams-1080p-latino-castellano-ingles-mega.txt,Otros Titulos: The Addams Family  |  La familia Addams,1991
los-locos-addams-2-1080p-latino-ingles-mega.txt,Otros Titulos: Addams Family Values  |  La familia Addams. La tradición continúa  |  Addams Family 2, 1993
los-locos-addams-2-2021-1080p-latino-ingles-mega.txt,Otros Titulos: The Addams Family 2  |  La familia Addams 2: La gran escapada,2021
los-locos-addams-2019-1080p-latino-ingles-mega.txt,Titulo Original: The Addams Family,2019
los-locos-visitantes-1080p-latino-ingles-mega.txt,Otros Titulos: Just Visiting  |  Dos colgados en Chicago (Los Visitantes cruzan el charco),2001
los-mensajeros-1080p-latino-ingles-mega.txt,Titulo Original: The Messengers,2007
los-milagros-del-cielo-1080p-latino-ingles-mega.txt,,2016
los-minions-1080p-latino-ingles-mega.txt,,2015
los-miserables-2019-1080p-latino-frances-mega.txt,Titulo Original: Les Misérables,2019
los-misteriosos-asesinatos-de-limehouse-1080p-latino-ingles-mega.txt,Titulo Original: The Limehouse Golem,2016
los-muchachos-no-lloran-1080p-latino-ingles-mega.txt,Titulo Original: Boys Don’t Cry,1999
los-muchachos-perdidos-1080p-latino-ingles-mega.txt,Otros Titulos: The Lost Boys  |  Jóvenes ocultos  |  Jóvenes del mal, 1987
los-muertos-del-hambre-720p-liviano-latino-mega.txt,,2013
los-muertos-no-mueren-1080p-latino-ingles-mega.txt,Titulo Original: The Dead Don’t Die,2019
los-muppets-1080p-latino-ingles-mega.txt,Otros Titulos: The Muppets  |  Los Teleñecos,2011
los-ninos-del-maiz-1080p-latino-ingles-mega.txt,Otros Titulos: Children of the Corn  |  Los chicos del maíz, 1984
los-ninos-del-maiz-2-1080p-latino-ingles-mega.txt,Otros Titulos: Los chicos del maíz II: El sacrificio final  |  Children of the Corn II: The Final Sacrifice, 1992
los-ninos-del-maiz-2009-1080p-latino-ingles-mega.txt,Titulo Original: Stephen King’s Children of the Corn,2009
los-ninos-del-maiz-3-1080p-latino-ingles-mega.txt,Otros Titulos: Los chicos del maíz III: La cosecha urbana  |  Children Of The Corn III: Urban Harvest, 1995
los-ninos-del-maiz-4-1080p-latino-ingles-mega.txt,Titulo Original: Los chicos del maíz IV: La reunión  |  Children of the Corn IV: The Gathering, 1996
los-ninos-del-maiz-5-1080p-latino-ingles-mega.txt,Otros Titulos: Children of the Corn V: Fields of Terror  |  Los chicos del maíz V: Campos de terror, 1998
los-ninos-del-maiz-6-1080p-latino-ingles-mega.txt,Otros Titulos: Children Of The Corn 666: Isaacs Return  |  Los chicos del maíz 666: El regreso de Isaac, 1999
los-ninos-del-maiz-7-1080p-latino-ingles-mega.txt,Otros Titulos: Los chicos del maíz VII: Revelación  |  Children of the Corn VII: Revelation,2001
los-ninos-del-maiz-genesis-1080p-latino-ingles-mega.txt,Titulo Original: Children of the Corn: Genesis,2011
los-ninos-del-maiz-la-huida-1080p.txt,Titulo Original: Children of the Corn: Runaway,2018
los-ninos-lobo-1080p-latino-ingles-mega.txt,Otros Titulos: Ookami Kodomo no Ame to Yuki  |  The Wolf Children Ame and Yuki,2012
los-nuevos-mutantes-1080p-latino-ingles-mega.txt,Titulo Original: The New Mutants,2020
los-odiosos-ocho-1080p-latino-ingles-mega.txt,Titulo Original: The Hateful Eight,2015
los-ojos-del-gato-1080p-latino-ingles-mega.txt,Titulo Original: Cat’s Eye, 1985
los-ojos-julia-1080p-castellano-mega.txt,Titulo Original: Los ojos de Julia,2010
los-otros-720p-latino-ingles-mega.txt,,2001
los-pajaros-1080p-latino-ingles-mega.txt,Titulo Original: The Birds, 1963
los-payasos-asesinos-del-espacio-exterior-1080p-castellano-ingles-mega.txt,Otros Titulos: Killer Klowns from Outer Space  |  Clowns asesinos, 1988
los-perdedores-1080p-latino-ingles-mega.txt,Titulo Original: The Losers,2010
los-picapiedra-1080p-latino-ingles-mega.txt,Titulo Original: The Flintstones, 1994
los-picapiedra-en-viva-rock-vegas-1080p-latino-ingles-mega.txt,Titulo Original: The Flintstones in Viva Rock Vegas,2000
los-picarones-1080p-latino-ingles-mega.txt,Titulo Original: The Bad News Bears,1976
los-pinguinos-de-madagascar-1080p-latino-ingles-mega.txt,,2014
los-pinguinos-de-papa-1080p-latino-ingles-mega.txt,Titulo Original: Mr. Popper’s Penguins,2011
los-piratas-del-mar-de-china-1080p-latino-chino-mega.txt,Titulo Original: ‘A’ gai waak (Project A),1983
los-pitufos-1080p-latino-ingles-mega.txt,Titulo Original: The Smurfs,2011
los-pitufos-2-1080p-latino-ingles-mega.txt,Titulo Original: The Smurfs 2,2013
los-pitufos-la-aldea-perdida-1080p-latino-ingles-mega.txt,Titulo Original: Smurfs: The Lost Village,2017
los-poseidos-1080p-latino-coreano-mega.txt,"Otros Titulos: Janghwa, Hongryeon (A Tale of Two Sisters)  |  Dos hermanas",2003
los-primeros-en-la-luna-1080p-latino-ingles-mega.txt,Otros Titulos: First Men in the Moon  |  La gran sorpresa,1964
los-puentes-de-madison-1080p-latino-ingles-mega.txt,Titulo Original: The Bridges of Madison County, 1995
los-reyes-de-baltimore-1080p-latino-ingles-mega.txt,Titulo Original: Charm City Kings,2020
los-reyes-de-las-olas-1080p-latino-ingles-mega.txt,Otros Titulos: Surf’s Up  |  Locos Por El Surf,2007
los-reyes-de-las-olas-2-1080p-latino-ingles-mega.txt,Otros Titulos: Surf’s Up 2: WaveMania  |  Locos por el surf 2: Olamanía,2017
los-rios-color-purpura-1080p-latino-frances-mega.txt,Otros Titulos: Les Rivières Pourpres  |  The Crimson Rivers,2000
los-rios-color-purpura-2-1080p-frances-subtitulado-mega.txt,Otros Titulos: Les Rivières Pourpres 2 – Les anges de l’apocalypse  |  Ríos de color púrpura 2: Los ángeles del apocalipsis,2004
los-rompe-bodas-1080p-latino-ingles-mega.txt,Otros Titulos: Wedding Crashers  |  De boda en boda  |  Los cazanovias,2005
los-santos-de-la-mafia-1080p-latino-ingles-mega.txt,Titulo Original: The Many Saints of Newark,2021
los-siete-magnificos-1960-1080p-latino-castellano-ingles-mega.txt,, 1960
los-siete-magnificos-2016-1080p-latino-ingles-mega.txt,,2016
los-siete-samurais-1080p-castellano-japones-mega.txt,Titulo Original: Shichinin no Samurai (Seven Samurai), 1954
los-simpson-la-pelicula-1080p-latino-ingles-mega.txt,Titulo Original: The Simpsons Movie,2007
los-simuladores-argentina-temporada-2-480p-latino-mega.txt,,2003
los-simuladores-temporada-1-argentina-480p-latino-mega.txt,,2002
los-sobornados-1080p-latino-ingles-mega.txt,Titulo Original: The Big Heat,1953
los-sonadores-1080p-ingles-subtitulado-mega.txt,Titulo Original: The Dreamers,2003
los-suenos-de-akira-kurosawa-1080p-castellano-japones-mega.txt,Titulo Original: Yume (Dreams) (Akira Kurosawa’s Dreams),1990
los-tesoros-del-mar-de-china-1080p-latino.txt,Titulo Original: ‘A’ gai wak juk jap (Project A2),1987
los-tres-caballeros-1080p-latino-ingles-mega.txt,Titulo Original: The Three Caballeros,1944
los-tres-chiflados-1080p-latino-ingles-mega.txt,Titulo Original: The Three Stooges,2012
los-tres-del-infierno-1080p-latino-ingles-mega.txt,Titulo Original: 3 From Hell,2019
los-tres-mosqueteros-1080p-latino-ingles-mega.txt,Titulo Original: The Three Musketeers, 1993
los-ultimos-dias-del-crimen-1080p-latino-ingles-mega.txt,Titulo Original: The Last Days of American Crime,2020
los-ultimos-dias-en-el-desierto-1080p-latino-ingles-mega.txt,Titulo Original: Last Days in the Desert,2015
los-vengadores-1080p-latino-ingles-mega.txt,Titulo original: The Avengers,2012
los-vengadores-2-la-era-de-ultron-1080p-latino-ingles-mega.txt,,2015
los-viajeros-de-la-noche-1080p-castellano-ingles-mega.txt,Titulo Original: Near Dark, 1987
los-vikingos-1080p-latino-ingles-mega.txt,Titulo Original: The Vikings,1958
los-visitantes-1080p-latino-frances-mega.txt,Titulo Original: Les visiteurs,1993
los-visitantes-la-lian-en-la-revolucion-francesa-1080p-castellano-frances-mega.txt,Otros Titulos: Les Visiteurs: La Révolution  |  Los Visitantes 3,2016
los-visitantes-regresan-por-el-tunel-del-tiempo-1080p-castellano-frances-mega.txt,Otros Titulos: Les couloirs du temps: Les visiteurs 2  |  Los Visitantes 2,1998
los-voyeristas-1080p-latino-ingles-mega.txt,Titulo Original: The Voyeurs,2021
lost-highway-1080p-ingles-subtitulado-mega.txt,Otro Titulo: Carretera perdida,1997
lost-in-space-temporada-1-720p-latino-ingles-mega.txt,Otro Titulo: Perdidos en el espacio,2018
lost-in-space-temporada-2-720p-latino-ingles-mega.txt,Otro Titulo: Perdidos en el espacio,
lost-in-space-temporada-3-1080p-latino-ingles-mega.txt,Otro Titulo: Perdidos en el espacio,
lost-todas-las-temporadas-1080p-latino-ingles-mega.txt,,
love-1080p-ingles-subtitulado-mega.txt,,2015
love-death-robots-temporada-1-1080p-latino-ingles-mega.txt,,
love-death-robots-temporada-2-1080p-latino-ingles-mega.txt,,
loving-1080p-latino-mega.txt,,2016
loving-vincent-1080p-latino-ingles-mega.txt,Otro Titulo: Cartas de Van Gogh,2017
luca-1080p-latino-ingles-mega.txt,Titulo Original: Luca,2021
lucas-y-el-espiritu-de-la-navidad-1080p-latino-ingles-mega.txt,Otros Titulos: Bah Humduck!: A Looney Tunes Christmas  |  Looney Tunes: El Looney Cuento de Navidad,2006
luce-1080p-latino-ingles-mega.txt,Titulo Original: Luce,2019
luces-de-la-ciudad-1080p-mega.txt,Titulo Original: City Lights,1931
luces-en-el-cielo-1080p-latino.txt,"Otros Titulos: FireWorks  |  Uchiage Hanabi, Shita kara miru ka? Yoko kara miru ka?",2017
lucha-de-gigantes-1080p-latino-ingles-mega.txt,Otros Titulos: Ataque al carro blindado  |  The War Wagon,1967
luchadores-por-la-libertad-rayo-1080p-latino-ingles-mega.txt,Titulo Original: Freedom Fighters: The Ray,2017
luchando-con-mi-familia-1080p-latino-ingles-mega.txt,Titulo Original: Fighting with My Family,2019
lucifer-temporada-1-720p-latino-ingles-mega.txt,,
lucifer-temporada-2-720p-latino-ingles-mega.txt,,
lucifer-temporada-3-720p-latino-ingles-mega.txt,,
lucifer-temporada-4-720p-latino-ingles-mega.txt,,
lucifer-temporada-5-720p-latino-ingles-mega.txt,,
lucifer-temporada-6-1080p-latino-ingles-mega.txt,,
lucy-1080p-latino-ingles-mega.txt,,2014
lucy-in-the-sky-1080p-latino-ingles-mega.txt,Titulo Original: Lucy in the Sky,2019
ludo-1080p-latino-hindi-mega.txt,Titulo Original: Ludo,2020
luis-miguel-la-serie-1080p-latino-ingles-mega.txt,, 2018
luis-miguel-la-serie-temporada-2-1080p-latino-mega.txt,,
luis-miguel-la-serie-temporada-3-1080p-latino-mega.txt,,
luis-y-los-aliens-1080p-latino-ingles-mega.txt,Titulo Original: Luis and the Aliens,2018
lujuria-convento-1080p-latino-ingles-mega.txt,Otros Titulos: The Little Hours  |  En pecado,2017
lujuria-para-un-vampiro-1080p-castellano-ingles-mega.txt,Titulo Original: Lust for a Vampire,1971
lukas-1080p-latino-ingles-mega.txt,Titulo Original: Lukas,2018
luke-cage-temporada-1-720p-latino-ingles-mega.txt,,2016
luke-cage-temporada-2-720p-latino-ingles-mega.txt,,2018
lulli-1080p-latino-portugues-ingles-mega.txt,Titulo Original: Lulli,2021
luna-de-papel-1080p-latino-castellano-ingles-mega.txt,Titulo Original: Paper Moon,1973
luna-roja-1080p-latino-ingles-mega.txt,Otros Titulos: Bad Moon  |  Luna Maldita,1996
lunas-hiel-1080p-latino-ingles-mega.txt,Titulo Original: Bitter Moon, 1992
lupin-iii-the-first-1080p-latino-japones-mega.txt,Titulo Original: Lupin III: The First,2019
lupin-temporada-1-1080p-latino-frances-ingles-mega.txt,,2020
lupin-temporada-2-1080p-latino-frances-ingles-mega.txt,,
luz-luna-1080p-latino-ingles-mega.txt,Titulo Original: Moonlight,2016
m-o-d-o-k-temporada-1-1080p-latino-ingles-mega.txt,,2021
ma-1080p-latino-ingles-mega.txt,Otro Titulo: El sótano de Ma,2019
macbeth-1080p-latino-ingles-mega.txt,,2015
machete-1080p-latino-ingles-mega.txt,,2010
machete-kills-1080p-latino-ingles-mega.txt,,2013
machuca-720p-latino-mega.txt,Titulo Original: Machuca,2004
mad-max-2-el-guerrero-de-la-carretera-1080p-latino-ingles-mega.txt,,1981
mad-max-3-mas-alla-de-la-cupula-del-trueno-1080p-latino-ingles-mega.txt,,1985
mad-max-furia-en-la-carretera-1080p-latino-ingles-mega.txt,,2015
mad-max-salvajes-de-autopista-1080p-latino-ingles-mega.txt,,1979
mad-monster-party-1080p-ingles-subtitulado-mega.txt,Titulo Original: Mad Monster Party?,1967
madagascar-1080p-latino-ingles-mega.txt,,2005
madagascar-2-1080p-latino-ingles-mega.txt,,2008
madagascar-3-1080p-latino-ingles-mega.txt,,2012
madame-1080p-latino-ingles-mega.txt,Titulo Original: Madame,2017
madre-1080p-latino-ingles-mega.txt,Titulo Original: Mother!,2017
madre-2009-1080p-castellano-coreano.txt,Titulo Original: Madeo (Mother),2009
madre-androide-1080p-latino-ingles-mega.txt,Titulo Original: Mother/Android,2021
madre-oscura-1080p-latino-ingles-mega.txt,Titulo Original: The Wretched,2019
madres-1080p-latino-ingles-mega.txt,Titulo Original: Madres,2021
maestras-del-engano-1080p-latino-ingles-mega.txt,Otros Titulos: The Hustle  | Timadoras compulsivas,2019
magadheera-1080p-telugu-hindi-subtitulado.txt,Titulo Original: Magadheera,2009
maggie-1080p-latino-ingles-mega.txt,,2015
magia-del-reves-1080p-latino-ingles-mega.txt,Titulo Original: Upside-Down Magic,2020
magic-mike-xxl-1080p-latino-ingles-mega.txt,,2015
magnolia-1080p-latino-ingles-mega.txt,Titulo Original: Magnolia, 1999
magnum-44-1080p-latino-ingles-mega.txt,Otros Titulos: Harry el fuerte  |  Magnum Force  |  Harry El Sucio 2, 1973
mainstream-1080p-latino-ingles-mega.txt,Otros Titulos: Popular  |  Nadie Especial,2020
mal-de-ojo-1080p-latino-ingles-mega.txt,Titulo Original: Evil Eye,2020
mala-educacion-1080p-latino-ingles-mega.txt,Titulo Original: Bad Education,2019
malas-ensenanzas-1080p-latino-ingles-mega.txt,Titulo Original: Bad Teacher,2011
malcolm-y-marie-1080p-latino-ingles-mega.txt,Titulo Original: Malcolm & Marie,2021
maldicion-ancestral-1080p-latino-ingles-mega.txt,,2016
maldita-temporada-1-720p-latino-ingles-mega.txt,,2020
malditos-bastardos-1080p-latino-ingles-mega.txt,,2009
malefica-1080p-latino-ingles-mega.txt,,2014
malefica-duena-del-mal-1080p-latino-ingles-mega.txt,Titulo Original: Maleficent: Mistress of Evil,2019
malena-1080p-latino-italiano-mega.txt,Titulo Original: Malèna,2000
malicia-1080p-castellano-italiano-mega.txt,Titulo Original: Malizia, 1973
maligno-1080p-latino-ingles-mega-2.txt,Titulo Original: Malignant,2021
maligno-1080p-latino-ingles-mega.txt,Titulo Original: The Prodigy,2019
malos-momentos-en-el-hotel-royale-1080p-latino-ingles-mega.txt,Titulo Original: Bad Times at the El Royale,2018
mama-1080p-latino-ingles-mega.txt,Titulo original: Mama,2013
mama-se-fue-de-viaje-1080p-latino-mega.txt,Titulo Original: Mamá se fue de viaje,2019
mama-y-papa-1080p-latino-ingles-mega.txt,Titulo Original: Mom and Dad,2017
mamita-querida-1080p-latino-ingles-mega.txt,Otros Titulos: Mommie Dearest  |  Queridísima mamá,1981
mamma-mia-1080p-latino-ingles-mega.txt,Titulo Original: Mamma mia!,2008
mamma-mia-vamos-otra-vez-1080p-latino-ingles-mega.txt,Otros Titulos: Mamma Mia: Una y otra vez  |  Mamma Mia: Here We Go Again!,2018
manchester-junto-al-mar-1080p-latino-ingles-mega.txt,Titulo Original: Manchester by the Sea,2016
mandy-1080p-latino-ingles-mega.txt,Titulo Original: Mandy,2018
manhattan-1080p-castellano.txt,Titulo Original: Manhattan, 1979
manhunt-1080p-latino-chino-mega.txt,Titulo Original: Manhunt (Zhuibu),2017
maniac-temporada-1-720p-latino-ingles-mega.txt,,
mank-1080p-latino-ingles-mega.txt,Titulo Original: Mank,2020
manos-piedra-1080p-latino-ingles-mega.txt,,2016
maquinas-mortales-1080p-latino-ingles-mega.txt,Titulo Original: Mortal Engines,2018
maradona-sueno-bendito-temporada-1-1080p-latino-mega.txt,,2021
marcado-para-la-muerte-1080p-latino-ingles-mega.txt,Otros Titulos: Señalado por la muerte  |  Marked for Death, 1990
marcado-por-la-muerte-1080p-latino-ingles-mega.txt,Titulo Original: Dead Man Down,2013
marcelino-pan-y-vino-1080p-castellano-mega.txt,"Titulo Original: Marcelino, pan y vino", 1954
marcha-de-valientes-1080p-latino-ingles-mega.txt,Otros Titulos: The Horse Soldiers  |  Misión de audaces,1959
marcianos-al-ataque-1080p-latino-ingles-mega.txt,Titulo Original: Mars Attacks!,1996
marea-roja-1080p-latino-ingles-mega.txt,Titulo Original: Crimson Tide, 1995
maria-magdalena-1080p-latino-ingles-mega.txt,Titulo Original: Mary Magdalene,2018
maria-reina-de-escocia-1080p-latino-ingles-mega.txt,Titulo Original: Mary Queen of Scots,2018
mariachi-1080p-latino-ingles-mega.txt,Titulo Original: El mariachi, 1992
marianne-temporada-1-720p-latino-ingles-mega.txt,,
mariposa-negra-1080p-latino-ingles-mega.txt,Titulo Original: Black Butterfly,2017
marley-y-yo-1080p-latino-ingles-mega.txt,Otros Titulos: Marley & Me  |  Una pareja de tres,2008
marshall-1080p-latino-ingles-mega.txt,Titulo Original: Marshall,2017
marte-the-martian-1080p-latino-ingles-mega.txt,,2015
marte-the-martian-extended-1080p-latino-ingles-mega.txt,,2015
martires-2008-1080p-latino-frances-mega.txt,Titulo Original: Martyrs,2008
mary-poppins-1080p-latino-ingles-mega.txt,Titulo Original: Mary Poppins,1964
mary-shelley-1080p-latino-ingles-mega.txt,Titulo Original: Mary Shelley,2017
mary-y-la-flor-de-la-bruja-1080p-latino.txt,Titulo Original: Meari to majo no hana   |  Mary and the Witch’s Flower,2017
mary-y-max-1080p-ingles-subtitulado-mega.txt,Titulo Original: Mary and Max,2009
mas-alla-de-la-fiesta-1080p-latino-ingles-mega.txt,Otros Titulos: Afterlife of the Party  |  La fiesta del más allá,2021
mas-alla-de-la-luna-1080p-latino-ingles-mega.txt,Titulo Original: Over The Moon,2020
mas-alla-de-la-montana-1080p-latino-ingles-mega.txt,Titulo Original: La Montaña Entre Nosotros  |  The Mountain Between Us,2017
